DATE (MM/DD/YYYY),HOUR-MST,Avg Global Horiz (platform) [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horiz [W/m^2],Avg Air Temperature [deg C],Avg Rel Humidity [%],Avg Temp CM22 (platform) [deg C],Avg Temp CHP1 [deg C]
12/6/2015,2,-2.0842,-0.3799,1.1359,8.2205,37.7937,13.3027,11.7725
12/6/2015,3,-2.1303,-0.4975,1.1267,8.4085,37.2205,13.4355,11.5005
12/6/2015,4,-2.1176,-0.4467,1.2864,8.2590,37.2522,13.3580,11.3383
12/6/2015,5,-2.0532,-0.4208,1.2256,7.8506,38.8358,12.9672,11.1615
12/6/2015,6,-2.0301,-0.4376,1.2245,7.3051,40.7262,12.4822,10.5530
12/6/2015,7,-1.8435,-0.4632,1.3093,7.2503,40.4082,12.3353,10.6060
12/6/2015,8,45.5253,327.9053,18.3266,8.3686,36.5257,13.2365,11.6875
12/6/2015,9,225.6138,782.1399,44.1441,11.8307,28.0027,17.2527,15.8412
12/6/2015,10,406.2050,918.0935,55.8942,16.0845,22.1958,21.9653,20.6472
12/6/2015,11,544.0232,970.8816,64.4417,21.1823,13.9605,27.5987,26.6758
12/6/2015,12,624.7551,993.5181,68.2493,23.3745,12.7185,30.0333,29.2300
12/6/2015,13,641.0672,1005.6933,67.0117,24.5675,11.8075,31.3213,30.6863
12/6/2015,14,594.1546,991.3498,66.9104,25.4507,11.2700,32.0670,31.5530
12/6/2015,15,481.3097,954.1227,60.5425,26.3902,10.6382,32.7722,32.2668
12/6/2015,16,307.4856,803.2888,59.1433,26.7428,10.0098,32.6893,31.9830
12/6/2015,17,70.8324,155.6836,48.9964,25.2615,11.6523,30.7067,29.7270
12/6/2015,18,1.2927,10.0159,5.0786,22.5548,14.1015,27.5462,26.5273
12/6/2015,19,-2.6375,-0.4305,0.6554,21.2203,14.0638,26.0320,25.0027
12/6/2015,20,-2.5772,-0.3735,0.4741,20.4330,13.6123,25.3390,24.3322
12/6/2015,21,-2.4219,-0.4031,0.7813,17.6457,17.3387,22.8345,21.6045
12/6/2015,22,-2.3820,-0.4306,0.3838,16.5947,18.4938,21.6528,20.4675
12/6/2015,23,-2.3807,-0.4307,0.3584,16.6053,18.0827,21.6172,20.2977
12/7/2015,0,-2.3387,-0.4256,0.3584,16.7342,17.8867,21.7610,20.5180
12/7/2015,1,-2.3804,-0.4307,0.3584,16.1497,18.6338,21.1940,20.0028
12/7/2015,2,-2.3838,-0.4307,0.3584,15.8415,19.2508,20.8392,19.6025
12/7/2015,3,-2.3838,-0.4307,0.3584,15.3217,19.7120,20.3112,19.0933
12/7/2015,4,-2.2089,-0.4307,0.3584,15.0500,20.1847,19.9897,18.7673
12/7/2015,5,-2.2378,-0.4307,0.3584,15.2845,20.3845,20.2620,18.9453
12/7/2015,6,-2.3403,-0.4307,0.7370,14.2623,23.0663,19.4990,18.0180
12/7/2015,7,-1.9473,-0.4271,1.0086,13.5105,23.4743,18.6873,17.3088
12/7/2015,8,17.7366,2.3477,20.4714,13.0468,24.3617,18.1933,16.8618
12/7/2015,9,114.2116,53.5742,108.2190,13.4572,25.1340,18.8015,17.5767
12/7/2015,10,274.3875,345.3129,140.0696,14.8720,24.8818,20.5277,19.6445
12/7/2015,11,453.7690,646.5789,140.3414,18.3790,18.6610,24.5795,23.9085
12/7/2015,12,560.6862,801.8188,112.8885,20.6153,15.4528,27.1303,26.6832
12/7/2015,13,606.8299,910.5732,89.5990,23.3887,13.2407,30.1913,30.0195
12/7/2015,14,592.0280,982.3596,73.5018,25.5695,10.6603,32.6712,32.8768
12/7/2015,15,476.0009,942.2812,65.5292,26.5772,10.6948,33.6495,33.5350
12/7/2015,16,312.0171,844.4841,55.4276,26.8595,10.6302,32.9618,32.7033
12/7/2015,17,109.3632,508.5073,36.4972,25.9882,11.0737,31.6235,30.4715
12/7/2015,18,0.6923,16.7816,5.1124,22.0137,13.4677,27.1798,25.9810
12/7/2015,19,-3.0097,-0.4306,1.0748,19.9480,15.7800,24.7688,23.6400
12/7/2015,20,-2.7301,-0.4306,1.0750,18.2235,18.0683,24.0787,22.7550
12/7/2015,21,-2.5639,-0.4974,1.0616,17.4603,18.4545,22.9810,20.9447
12/7/2015,22,-2.6176,-0.4311,1.5202,16.4463,20.7287,21.3608,19.5343
12/7/2015,23,-2.5599,-0.3728,1.2054,14.1285,26.3918,19.3648,17.6538
12/8/2015,0,-2.3528,-0.4133,1.1121,11.6142,31.5252,16.6562,15.2923
12/8/2015,1,-2.3666,-0.4308,1.0676,10.9533,31.9358,15.8682,14.4313
12/8/2015,2,-2.2214,-0.6373,0.9325,11.4895,31.4123,16.1937,13.9460
12/8/2015,3,-2.3332,-0.4347,1.4350,10.7395,33.5902,15.9232,13.6737
12/8/2015,4,-2.2259,-0.4308,1.1549,9.5038,37.1697,16.2723,14.6138
12/8/2015,5,-2.0388,-0.4506,0.8289,8.1103,40.0373,59.4547,57.8743
12/8/2015,6,-2.0509,-0.3596,0.3709,8.5696,39.1460,184.4753,181.9008
12/8/2015,7,-1.8929,-0.3733,0.5096,8.1236,39.0848,56.5647,54.7178
12/8/2015,8,33.3897,203.1162,17.5925,8.3956,39.3883,13.3827,11.4673
12/8/2015,9,230.7486,724.1645,66.7487,10.0080,35.4375,15.5260,14.2905
12/8/2015,10,334.9843,470.5343,165.9911,12.9028,30.5265,19.0185,18.0217
12/8/2015,11,513.4599,776.4982,130.4440,17.6200,23.8690,23.8227,20.3724
12/8/2015,12,615.9400,914.1071,107.6363,20.7958,18.2640,28.0580,25.2730
12/8/2015,13,589.5440,724.9916,181.6104,23.5643,14.3172,30.9522,31.4292
12/8/2015,14,572.6090,878.4797,113.7212,24.6857,12.7842,32.4705,31.7068
12/8/2015,15,468.7058,920.1064,66.6244,25.5093,10.6975,32.9357,31.2975
12/8/2015,16,305.3634,812.1892,58.2648,26.2005,10.5920,32.4515,31.3772
12/8/2015,17,112.4939,571.7701,36.5577,25.5472,11.0978,30.5825,30.0267
12/8/2015,18,2.3075,35.3983,6.1351,21.5962,14.1680,26.9420,25.6440
12/8/2015,19,-2.7305,-0.4306,1.0749,19.3118,17.5152,52.3695,44.9275
12/8/2015,20,-2.5005,-0.4309,1.0745,17.9150,19.7557,62.6287,41.4192
12/8/2015,21,-2.4629,-0.4302,1.0525,16.3137,22.1813,24.8453,14.3072
12/8/2015,22,-2.3740,-0.4307,1.0680,14.7387,24.5887,33.6190,20.9327
12/8/2015,23,-2.2815,-0.4307,0.4463,14.0262,25.8152,18.9993,13.2545
12/9/2015,0,-2.3183,-0.3777,0.7920,12.3255,29.5093,18.3097,13.0656
12/9/2015,1,-2.0260,-0.4131,1.0063,11.1083,30.0623,24.4005,22.7973
12/9/2015,2,-1.9431,-0.4305,0.7842,10.5768,29.4028,18.0587,16.6135
12/9/2015,3,-1.9564,-0.3360,0.9141,9.3828,31.8253,27.8170,26.4413
12/9/2015,4,-1.7161,-0.4302,0.9088,8.8865,33.3698,19.1372,17.4795
12/9/2015,5,-1.7268,-0.4044,0.7372,9.2593,31.9172,35.4740,33.5283
12/9/2015,6,-1.7347,-0.4062,0.7033,9.1225,30.9582,27.9802,26.1722
12/9/2015,7,-1.8009,-0.4114,1.1543,8.7800,32.3025,15.6793,13.8157
12/9/2015,8,28.9994,167.9495,16.2733,9.1785,30.8588,83.9238,81.8820
12/9/2015,9,202.0947,712.5820,43.4732,10.4032,29.4715,32.7638,31.5828
12/9/2015,10,377.4762,860.8177,55.5616,14.4598,22.9373,20.1913,19.1918
12/9/2015,11,512.1970,882.4675,87.6006,19.1783,18.6967,25.7683,24.4113
12/9/2015,12,584.0433,837.2216,122.8951,21.3875,17.0738,28.7107,26.4258
12/9/2015,13,508.3301,503.1797,228.0034,23.0872,13.1103,30.4342,23.6682
12/9/2015,14,484.6276,430.7725,262.8610,25.2685,10.3497,32.2375,33.1620
12/9/2015,15,307.0325,143.9053,251.5994,26.2437,9.7397,33.0932,32.0818
12/9/2015,16,138.9053,8.3678,146.4211,24.5377,10.7037,30.9175,27.5643
12/9/2015,17,54.7470,0.5368,61.5475,22.8200,12.9292,28.4690,26.8052
12/9/2015,18,-0.1760,-0.2746,3.3688,20.9347,15.2338,26.1622,19.6819
12/9/2015,19,-2.3833,-0.4302,0.9429,19.3058,18.7758,24.4132,21.0756
12/9/2015,20,-2.3878,-0.4306,1.0657,18.0498,21.0515,23.1180,21.6563
12/9/2015,21,-2.3668,-0.4306,1.0750,16.4777,23.7965,21.7233,19.5507
12/9/2015,22,-2.3838,-0.4307,1.0751,15.6328,25.6843,20.7615,17.4815
12/9/2015,23,-2.2827,-0.4134,0.9898,15.0333,25.8353,22.8623,21.1305
12/10/2015,0,-2.2648,-0.2823,0.9918,13.1978,29.3850,46.6128,45.0867
12/10/2015,1,-2.0271,-0.3643,0.4012,12.8628,28.4445,17.9828,16.6282
12/10/2015,2,-1.9868,-0.4301,0.3584,11.9200,30.2540,17.3630,15.6425
12/10/2015,3,-1.8447,-0.4308,0.3584,12.0427,30.2482,18.6380,17.0552
12/10/2015,4,-2.1011,-0.3931,0.3586,12.2542,30.5800,17.4053,15.7650
12/10/2015,5,-2.0234,-0.4074,0.7827,11.0653,32.2898,16.2928,12.9944
12/10/2015,6,-1.9658,-0.4308,1.0596,10.5758,31.9972,15.6220,13.5094
12/10/2015,7,-2.1202,-0.4218,1.0481,10.3772,33.6590,17.7140,15.8538
12/10/2015,8,42.7367,245.1647,24.8508,10.1073,35.3053,17.9023,16.4490
12/10/2015,9,196.8929,562.4281,71.7106,12.2148,31.7018,20.2227,18.9433
12/10/2015,10,367.3435,668.5521,121.5775,15.7853,26.7617,21.9832,20.9235
12/10/2015,11,445.6914,656.4933,127.4837,19.0537,20.0777,60.3687,59.9315
12/10/2015,12,556.2377,719.2363,162.6988,22.5198,17.1607,31.6208,31.8207
12/10/2015,13,589.9387,781.8291,151.7349,25.5327,14.3647,33.0703,33.5792
12/10/2015,14,546.5693,716.2173,174.5282,26.6237,13.1937,34.0440,34.1733
12/10/2015,15,427.1556,626.7681,158.0884,27.0502,12.8795,33.6800,33.1795
12/10/2015,16,258.7494,515.3010,113.0817,27.0673,12.8185,33.5523,32.7807
12/10/2015,17,116.6083,477.8933,54.5193,26.5373,13.0797,32.0128,30.8408
12/10/2015,18,4.1709,36.1267,7.4387,24.3293,14.6813,29.3907,27.8955
12/10/2015,19,-2.9966,-0.4373,1.1407,22.5303,17.7148,27.3630,26.1557
12/10/2015,20,-2.8878,-0.4306,1.1829,20.3135,22.0160,25.4397,23.1882
12/10/2015,21,-2.4454,-0.4306,1.1370,17.5735,26.7013,22.6887,10.2085
12/10/2015,22,-2.3962,-0.4184,1.0747,16.5857,27.1605,21.7082,14.4595
12/10/2015,23,-2.3565,-0.4307,0.6034,16.2508,27.2177,21.1748,8.0584
12/11/2015,0,-2.3828,-0.4317,0.7826,16.3938,27.7462,21.4308,6.3226
12/11/2015,1,-2.3816,-0.4477,1.0628,16.0013,28.8370,21.0160,10.0970
12/11/2015,2,-2.3423,-0.4610,0.9549,16.9770,25.1790,21.9013,18.6067
12/11/2015,3,-2.2937,-0.1272,1.0086,15.2087,27.4845,20.7562,19.0148
12/11/2015,4,-2.2679,-0.3700,1.0265,13.2912,31.6760,18.5338,17.0720
12/11/2015,5,-1.9290,-0.5365,0.4809,13.9412,29.0053,18.8320,15.6028
12/11/2015,6,-2.1159,-0.5299,0.5753,15.6120,25.8532,20.4995,16.3014
12/11/2015,7,-2.1461,-0.4447,0.5861,15.8893,25.0857,20.8373,19.3977
12/11/2015,8,24.8285,6.1822,27.9420,14.6122,27.6602,19.6910,18.0122
12/11/2015,9,210.1302,291.4037,142.2890,16.1175,26.5468,21.6743,20.5825
12/11/2015,10,345.3189,315.7664,233.0653,19.3852,20.4855,25.1163,22.4633
12/11/2015,11,420.9693,312.0519,279.4425,21.3188,18.0902,27.6582,23.9371
12/11/2015,12,440.2146,229.7564,324.1377,22.4842,16.1422,28.7202,28.7157
12/11/2015,13,342.4759,41.6796,331.1989,22.3752,17.2492,28.9808,28.5142
12/11/2015,14,213.7337,2.5300,223.1279,20.4060,20.8503,27.0033,24.2672
12/11/2015,15,170.6498,0.5837,177.8659,18.7880,26.1213,24.7247,14.0318
12/11/2015,16,57.5587,0.2658,62.1568,18.2143,27.7712,23.8810,-0.0034
12/11/2015,17,18.3990,-0.1659,21.5512,17.4190,30.9275,22.9273,1.7514
12/11/2015,18,-1.2294,-0.4266,1.0924,16.9555,33.2135,22.4262,7.5072
12/11/2015,19,-1.7034,-0.4306,0.9723,16.7147,34.6758,22.0778,5.2021
12/11/2015,20,-1.7027,-0.4307,1.0229,16.8528,37.1700,22.1803,-4.9379
12/11/2015,21,-1.7210,-0.2779,1.0619,16.1570,42.4308,21.7132,-0.7305
12/11/2015,22,-1.6534,-0.2937,0.6059,14.9707,47.6903,20.5138,11.9266
12/11/2015,23,-1.8548,0.1681,0.6356,12.4737,66.4027,18.1085,8.0501
12/12/2015,0,-1.6131,-0.7515,0.3677,10.2302,80.7912,14.6702,13.8317
12/12/2015,1,-1.2604,-0.4184,0.3584,9.7270,86.4183,14.3647,13.1922
12/12/2015,2,-0.7192,-0.2592,0.3585,8.8207,88.6417,13.2620,12.2825
12/12/2015,3,-0.8496,-0.4467,0.3585,8.4057,87.1717,12.6785,11.9293
12/12/2015,4,-1.1507,-0.4634,0.4746,7.9640,83.0975,12.2288,11.7523
12/12/2015,5,-1.2276,-0.4308,0.7814,7.5955,84.4550,11.9122,11.3450
12/12/2015,6,-1.3722,-0.4285,0.9422,7.0541,82.5633,11.7963,10.9778
12/12/2015,7,-1.3564,-0.0967,0.3941,6.9412,82.8600,12.1517,11.0503
12/12/2015,8,21.7797,3.5424,23.6087,6.6416,82.2133,21.0708,19.8950
12/12/2015,9,180.3327,339.0406,108.8064,7.9696,76.9925,30.6175,29.7392
12/12/2015,10,178.4400,82.4960,157.3630,9.5587,66.8847,15.7662,14.8012
12/12/2015,11,198.4037,31.0479,188.0740,9.6100,63.6433,16.5232,15.4455
12/12/2015,12,239.0989,33.6009,228.4941,10.4155,57.6860,22.8673,21.7780
12/12/2015,13,160.4610,9.1326,159.7407,8.8924,69.1693,138.9622,137.6265
12/12/2015,14,271.2954,28.5129,260.5787,9.2880,65.5840,116.2613,115.8710
12/12/2015,15,191.9862,1.0760,196.9250,9.4418,65.2205,106.6357,105.4860
12/12/2015,16,130.9050,7.4590,133.4902,10.3270,56.3362,33.1477,32.0907
12/12/2015,17,21.9503,8.5011,23.1861,10.4883,51.8872,17.1525,15.6977
12/12/2015,18,1.1067,2.5835,3.2620,10.3718,50.0598,62.9582,61.3162
12/12/2015,19,-1.5299,-0.3044,0.4672,9.9098,54.0188,15.6050,14.1770
12/12/2015,20,-1.5812,-0.3470,0.4911,9.1167,59.7003,15.0115,13.4707
12/12/2015,21,-1.4022,-0.4157,1.0643,9.1545,60.4535,16.7477,15.2370
12/12/2015,22,-1.8196,-0.4308,1.2872,9.2328,61.1488,58.8462,56.8075
12/12/2015,23,-1.9423,-0.4308,1.2393,8.9248,61.0302,17.0475,15.2715
12/13/2015,0,-2.0342,-0.3676,0.7200,7.9218,67.0157,13.2017,11.4902
12/13/2015,1,-1.9771,-0.4308,1.0053,7.5333,58.3085,12.5748,11.1475
12/13/2015,2,-2.0134,-0.4308,1.0740,7.0877,53.0850,12.0690,10.6205
12/13/2015,3,-1.9727,-0.4307,1.1122,6.5042,53.0345,11.5507,9.9850
12/13/2015,4,-1.9904,-0.4161,1.1281,6.3291,52.0088,11.3373,10.0773
12/13/2015,5,-1.8888,-0.1442,1.0649,5.4676,54.5855,13.1767,11.8282
12/13/2015,6,-1.7751,-0.2026,0.7664,3.7632,69.8412,46.6785,45.3802
12/13/2015,7,-1.7302,-0.3962,0.7809,4.4827,64.0920,15.2347,13.7276
12/13/2015,8,33.3343,253.4676,16.0775,4.7133,62.0905,10.2218,8.8043
12/13/2015,9,201.3868,742.9671,42.4472,5.2693,60.2020,10.8375,9.5185
12/13/2015,10,381.1546,895.1994,53.3255,8.3125,47.6452,14.8758,13.8595
12/13/2015,11,522.3007,962.6321,58.2029,10.9760,35.2420,17.9305,17.3680
12/13/2015,12,606.1977,990.6946,62.5204,12.5443,31.2542,19.9928,20.6170
12/13/2015,13,623.3251,988.9304,64.0081,13.6905,28.5423,21.5773,21.8823
12/13/2015,14,575.9295,972.8369,62.4547,14.7507,27.5450,22.3230,22.4318
12/13/2015,15,469.0377,933.1431,57.9403,14.9527,26.2335,22.2348,22.0752
12/13/2015,16,308.6970,838.9599,50.9499,16.1117,24.0495,22.6555,22.2257
12/13/2015,17,112.2108,602.7651,35.3141,15.5622,25.7500,21.2075,20.4035
12/13/2015,18,3.9109,47.6957,5.7523,13.3898,29.4902,18.5093,17.4673
12/13/2015,19,-2.3813,-0.4307,0.7424,12.5287,32.4375,17.3810,16.0305
12/13/2015,20,-2.3839,-0.4307,1.1008,11.7147,35.9595,16.7807,15.1000
12/13/2015,21,-2.2412,-0.4125,1.1701,9.8628,46.6847,15.0380,13.5248
12/13/2015,22,-2.1874,-0.4306,1.0897,8.8611,52.4763,14.1485,12.4947
12/13/2015,23,-1.9698,-0.4218,1.0140,7.9137,55.8107,13.0727,11.6395
12/14/2015,0,-1.9727,-0.4699,0.4864,8.5120,50.5000,13.5778,12.2003
12/14/2015,1,-1.8448,-0.4306,0.3840,8.2689,48.6957,13.3377,12.0930
12/14/2015,2,-1.8511,-0.3901,0.3585,8.3146,45.8092,13.4117,12.1370
12/14/2015,3,-1.8007,-0.4172,0.3585,7.8575,47.4667,12.9862,11.6772
12/14/2015,4,-1.9170,-0.3634,0.4176,8.1007,45.9397,13.2728,11.9193
12/14/2015,5,-1.8485,-0.4042,0.4267,7.8876,45.8513,12.9582,11.6628
12/14/2015,6,-1.8697,-0.4222,0.3588,8.3543,41.1355,13.2578,11.9875
12/14/2015,7,-1.9156,-0.4836,0.4170,9.1517,37.2928,14.0277,12.7590
12/14/2015,8,32.2274,261.5334,14.4573,9.3038,35.7032,14.4412,13.1852
12/14/2015,9,172.5310,589.3241,58.1687,11.1078,29.1902,16.7047,15.4525
12/14/2015,10,43.9188,0.1007,47.4123,11.1287,32.2392,16.8167,15.6155
12/14/2015,11,154.0759,0.2428,158.4390,10.9507,52.4417,15.7932,15.2247
12/14/2015,12,29.5302,0.6281,32.8804,7.3272,80.8533,13.1490,11.8457
12/14/2015,13,89.5885,-0.2445,91.2786,6.4601,84.6827,11.0768,10.1760
12/14/2015,14,159.0154,0.0354,162.2429,7.6397,73.1505,12.2757,12.0242
12/14/2015,15,132.5529,3.9935,136.0537,7.7468,73.6225,13.5782,13.0452
12/14/2015,16,123.4326,1.8144,127.9347,7.7777,74.7835,13.9192,12.9513
12/14/2015,17,58.2765,1.1604,61.3610,7.5450,73.3735,13.3657,12.2287
12/14/2015,18,1.4340,0.3639,3.8141,7.6438,71.4060,13.0362,11.6110
12/14/2015,19,-1.7489,-0.4002,0.7945,7.3190,73.8472,12.5692,10.9877
12/14/2015,20,-1.8810,-0.4787,1.0781,7.8369,60.3358,12.8162,10.8725
12/14/2015,21,-2.1218,-0.4612,1.2821,7.3464,53.1868,12.5120,10.6482
12/14/2015,22,-2.0525,-0.4308,1.2826,7.0800,39.8412,11.9710,10.4410
12/14/2015,23,-2.1423,-0.3083,0.9846,6.6115,46.2860,11.7667,10.3760
12/15/2015,0,-1.9693,-0.3983,1.0690,5.1724,57.9105,10.2078,8.8385
12/15/2015,1,-1.9515,-0.2214,1.0514,4.3582,62.8313,9.5425,8.3024
12/15/2015,2,-1.8936,-0.3295,1.0692,3.7025,67.4640,14.4213,12.9729
12/15/2015,3,-1.8435,-0.1462,0.9594,3.2436,69.6590,8.8388,7.5988
12/15/2015,4,-1.7814,-0.0243,0.7915,2.3123,74.7295,7.6036,6.3292
12/15/2015,5,-1.6293,-0.1629,0.5906,1.9270,76.5110,7.5361,6.2324
12/15/2015,6,-1.7493,-0.0456,0.7433,1.8621,75.7897,7.8480,6.5910
12/15/2015,7,-1.7017,-0.0214,0.7914,1.6036,75.6637,8.1365,6.9942
12/15/2015,8,28.3578,135.2837,19.6643,1.5054,76.1710,16.6764,15.4067
12/15/2015,9,188.9649,619.2976,55.4392,3.0135,69.4948,14.6154,13.7808
12/15/2015,10,374.6468,837.6292,69.1257,5.7648,56.9647,11.9062,11.0732
12/15/2015,11,517.7185,914.7967,77.8901,8.2329,45.7682,15.0957,14.9895
12/15/2015,12,602.9636,952.4568,79.7934,10.5032,33.1143,18.1243,17.2262
12/15/2015,13,620.8556,957.3869,80.8777,10.8823,30.7965,18.8137,18.7265
12/15/2015,14,577.6715,947.8772,78.6415,12.0860,26.0517,19.5263,19.1918
12/15/2015,15,476.9173,919.6366,71.8324,12.4642,21.7333,19.9973,19.0700
12/15/2015,16,318.4560,827.4782,61.1170,12.0133,20.6975,18.6232,17.6020
12/15/2015,17,114.4423,563.3135,42.0730,11.7093,21.3755,17.5137,16.1433
12/15/2015,18,4.1279,35.0422,6.9790,9.8398,25.5605,14.8638,13.4282
12/15/2015,19,-2.3418,-0.4912,1.0774,8.5097,30.9033,13.4138,12.0077
12/15/2015,20,-2.2028,-0.4337,1.0953,7.6214,38.1055,12.7807,10.8877
12/15/2015,21,-2.0624,-0.4266,1.1563,6.8010,41.6892,11.8178,10.0932
12/15/2015,22,-2.1852,-0.4652,1.3228,5.9585,45.6312,11.3197,9.3042
12/15/2015,23,-2.1186,-0.3556,0.9304,4.7714,52.5517,10.1648,8.9760
12/16/2015,0,-2.0678,-0.3675,1.4502,3.8900,57.4617,9.0120,7.6604
12/16/2015,1,-1.9910,-0.3177,1.6705,2.2682,68.5333,19.7001,18.6341
12/16/2015,2,-1.9294,-0.2057,1.5883,1.8512,68.8447,29.5193,28.5017
12/16/2015,3,-1.9669,-0.0949,1.4140,1.3602,70.3257,42.5562,41.5024
12/16/2015,4,-1.9473,-0.1016,1.4812,0.8136,72.0985,34.3755,33.3604
12/16/2015,5,-1.9619,-0.1145,1.2072,-0.0540,77.0967,119.3695,118.4505
12/16/2015,6,-1.6743,-0.2015,1.3438,-0.4601,77.5752,106.8026,105.8937
12/16/2015,7,-1.7387,-0.2501,1.1774,-0.0814,73.9988,47.8704,47.1730
12/16/2015,8,29.5096,224.0088,15.3599,-0.2084,72.4543,89.1092,87.7798
12/16/2015,9,194.8830,727.4026,43.6650,1.1818,65.6835,97.8322,96.5714
12/16/2015,10,377.5895,886.4354,57.0572,3.5569,55.6160,73.7645,72.7933
12/16/2015,11,519.3122,953.1375,65.7823,6.7386,43.3757,13.6102,13.4368
12/16/2015,12,609.0435,985.2091,70.8845,8.5410,33.4367,16.0803,16.1472
12/16/2015,13,636.9171,1010.4384,66.6243,10.7087,25.1217,18.5148,18.4093
12/16/2015,14,589.8318,997.1871,64.3662,12.2352,20.0455,20.2153,19.5563
12/16/2015,15,478.1037,947.6496,62.7122,12.8225,19.8515,20.4097,19.5612
12/16/2015,16,314.4175,838.6049,56.9158,12.6727,26.3335,19.6503,18.0643
12/16/2015,17,112.6319,606.8935,37.7835,11.6832,30.9882,17.6865,15.9193
12/16/2015,18,4.8699,54.2551,6.2731,9.5992,35.7307,14.7723,13.3540
12/16/2015,19,-2.3143,-0.4308,1.0244,8.4795,39.5553,13.4387,12.0742
12/16/2015,20,-2.0944,-0.4303,1.0732,7.4695,42.6058,12.4693,10.9560
12/16/2015,21,-2.0466,-0.4258,1.0401,6.7147,45.1690,11.7638,10.1713
12/16/2015,22,-2.1355,-0.3487,0.9909,5.2321,53.9220,10.6398,9.0695
12/16/2015,23,-2.0865,-0.4724,0.8655,5.3727,53.2918,31.2957,29.7568
12/17/2015,0,-2.0298,-0.2474,1.5483,3.5548,62.8577,80.6089,78.7869
12/17/2015,1,-1.7999,-0.1898,0.9969,2.5051,66.0965,14.2160,12.8875
12/17/2015,2,-1.9912,-0.0889,0.6843,2.2555,67.7952,45.8744,44.4029
12/17/2015,3,-1.7856,-0.1137,0.6743,1.6792,70.6318,120.7218,118.8527
12/17/2015,4,-1.7206,-0.0873,0.7109,0.7755,73.7947,156.5815,154.5823
12/17/2015,5,-1.7008,-0.1968,0.8695,0.6205,73.2182,171.8717,170.3067
12/17/2015,6,-1.8517,-0.0454,1.2508,-0.1542,74.9868,85.7104,84.5437
12/17/2015,7,-1.7179,-0.1683,1.2926,0.1693,73.1333,166.4917,165.1517
12/17/2015,8,28.5904,219.8836,15.2637,-0.3223,73.8605,162.1817,161.0917
12/17/2015,9,191.9349,713.1890,43.8508,1.3494,65.3848,126.4893,125.3417
12/17/2015,10,374.8771,880.0077,59.8727,4.0680,54.1690,77.2818,76.6373
12/17/2015,11,518.6446,951.7199,65.1949,6.4309,47.3018,118.0697,117.6505
12/17/2015,12,606.0016,983.5258,69.6536,9.6715,36.4343,31.1750,31.2662
12/17/2015,13,625.5783,986.3548,71.8959,12.1370,28.9318,27.0443,27.4428
12/17/2015,14,578.7105,969.9154,70.9641,13.4217,24.4690,22.0503,22.1710
12/17/2015,15,470.4834,928.9221,65.4123,14.5985,21.5342,22.0812,21.9297
12/17/2015,16,310.8054,833.3173,55.6173,15.3103,19.9088,22.0067,21.5845
12/17/2015,17,112.5557,605.0210,36.9440,14.9828,19.4852,20.6882,19.7202
12/17/2015,18,4.3843,53.7883,7.2248,12.3552,28.0998,17.7492,16.3050
12/17/2015,19,-2.4095,-0.4307,1.1177,10.7705,36.0805,15.6375,14.1757
12/17/2015,20,-2.3661,-0.4311,1.0753,9.8483,40.2083,14.8092,13.3513
12/17/2015,21,-2.1787,-0.4345,0.9638,9.2385,42.8703,76.8785,74.6547
12/17/2015,22,-2.1832,-0.4237,1.3960,7.7216,49.6427,13.0085,11.1757
12/17/2015,23,-1.8564,-0.0241,1.4919,4.3305,61.2070,9.7908,8.9414
12/18/2015,0,-1.6871,-0.3250,1.0409,4.4294,62.9265,11.6460,10.6963
12/18/2015,1,-1.7817,-0.3079,0.7891,4.4991,64.0083,164.8055,162.7450
12/18/2015,2,-1.8313,0.0002,1.0480,3.3691,65.3675,178.9033,177.0767
12/18/2015,3,-1.7150,-0.1178,1.1427,2.4908,68.1748,151.9113,150.5937
12/18/2015,4,-1.6910,-0.1284,1.2074,2.8398,66.3838,96.5045,95.2673
12/18/2015,5,-1.8148,-0.0533,1.3835,2.6215,63.9037,96.4597,95.2337
